time,actual_x,actual_y,actual_z,reference_x,reference_y,reference_z,tracking_error,actual_speed,reference_speed,clearance,segment_index
0.058101661008549854,4.303834113961387e-08,8.410213834047268e-08,1.4712285372159564,3.2765890334130095e-06,6.401131019604271e-06,1.5000024695969938,0.028773933256147275,0.037646853335965305,0.0003799633713200492,1.949999956961659,0
0.06299541299813427,6.540175301218867e-08,1.2779504139193623e-07,1.4714156114906773,7.772583750041797e-06,1.5176542272080546e-05,1.5000058554152693,0.028590248923944607,0.03741485623201766,0.0006741022153047301,1.9499999345982473,0
0.067890445003286,9.639752700839623e-08,1.8834867731874642e-07,1.4716015427930267,7.772583750041797e-06,1.5176542272080546e-05,1.5000058554152693,0.028404317613909935,0.03718626295869993,0.0006741022153047301,1.949999903602473,0
0.07317921900539659,1.3837708475571674e-07,2.703535294377256e-07,1.4717863465252097,7.772583750041797e-06,1.5176542272080546e-05,1.5000058554152693,0.028219513859592434,0.03696075102906565,0.0006741022153047301,1.9499998616229155,0
0.07833014201605693,1.9410380788547945e-07,3.792034252217852e-07,1.471970037807958,7.772583750041797e-06,1.5176542272080546e-05,1.5000058554152693,0.028035822536622977,0.036738264690372835,0.0006741022153047301,1.9499998058961923,0
0.08392793301027268,2.667786579883541e-07,5.211453064874946e-07,1.4721526303249766,1.5133402839915636e-05,2.953362751095212e-05,1.5000113950740848,0.027858783822823134,0.036518517330397834,0.0010484059330575482,1.9499997332213421,0
0.08864706300664693,3.600638453222527e-07,7.033252137373218e-07,1.4723341417154998,1.5133402839915636e-05,2.953362751095212e-05,1.5000113950740848,0.027677272317068704,0.036302301183986994,0.0010484059330575482,1.9499996399361548,0
0.09369660101947375,4.781166198022852e-07,9.338537602169457e-07,1.4725145879433514,1.5133402839915636e-05,2.953362751095212e-05,1.5000113950740848,0.027496825909715833,0.03608928274475464,0.0010484059330575482,1.9499995218833803,0
0.09828386901062913,6.256202711792389e-07,1.2218662046584065e-06,1.472693984495177,1.5133402839915636e-05,2.953362751095212e-05,1.5000113950740848,0.027317429102465096,0.03587936873212438,0.0010484059330575482,1.949999374379729,0
0.1035043419979047,8.078001927662245e-07,1.5775534380804821e-06,1.472872345383985,2.617404944267334e-05,5.105299775200225e-05,1.5000196986875318,0.027147410238433232,0.03567226730067566,0.0015067103631675027,1.9499991921998074,0
0.10828300000866875,1.0304393876477277e-06,2.0121919169009787e-06,1.4730496886311975,2.617404944267334e-05,5.105299775200225e-05,1.5000196986875318,0.02697006636329508,0.035468783915275845,0.0015067103631675027,1.9499989695606126,0
0.11353149899514392,1.299900758179397e-06,2.538186512986196e-06,1.473226030543715,2.617404944267334e-05,5.105299775200225e-05,1.5000196986875318,0.026793723612278393,0.03526858057255495,0.0015067103631675027,1.949998700099242,0
0.11826348601607606,1.6231481137245034e-06,3.16911092395655e-06,1.473401386763006,2.617404944267334e-05,5.105299775200225e-05,1.5000196986875318,0.026618366315849025,0.03507153044762242,0.0015067103631675027,1.9499983768518865,0
0.12328314399928786,2.0077493928390165e-06,3.919713489799768e-06,1.4735757714401847,4.134224425867815e-05,8.059654703628202e-05,1.5000310991155579,0.02645546803499524,0.03487734333749907,0.0020382906379706935,1.9499979922506074,0
0.12836688899551518,2.461881238508922e-06,4.805925693009963e-06,1.4737492027088768,4.134224425867815e-05,8.059654703628202e-05,1.5000310991155579,0.026282034446222565,0.03468682549206987,0.0020382906379706935,1.9499975381187618,0
